Hash,Avg_Entropy,Packed
5da0e5e3a8379c810f18f00dbdcd8c52,6.132068335163852,not packed
440c15b999d2ca561d391f9f6dc39903,5.569971227635951,not packed
5f49d274a364de7fef6932111090b0e7,7.538689811026165,packed
cef4c633ddb7bb1424726c98be8245e4,5.4543487758806535,not packed
4bc661042d3483279ed94c69d35d4c24,5.5637916403734105,not packed
70d54230f8649e97cad62c89648ad486,3.052722737500758,not packed
e47369406610ad28e8f3ace3ca500a06,5.678344562085745,not packed
697e80786bd5b31ef3a744c9b5c0aab6,7.537291591940314,packed
1457e332d3c15846ff0993524aba9122,5.57880460468867,not packed
2428e4c08813b96d0213062a062d087f,3.736796747051322,not packed
45d64ee63fca918325e035a76db52ac1,6.328916521423698,not packed
a3e845aa64e7d52a17fcf69e64bcb821,4.339815628407093,not packed
6ce00b6e2716171fc4f81a89d3ca8bc6,4.732128654941436,not packed
7622843b23f0498e65f1115a8e4aa40b,3.028214690305484,not packed
991bc48756b33a28fa4dc469ce943f5e,3.250687029880143,not packed
1dda28648c2bf48f64b878688859d364,6.376306273775399,not packed
81d4014fbaceeada3feda62924d439e2,3.235169295269324,not packed
83e7afc9c1dcb6b9571ca201f536b4a4,7.996169184945075,packed
ad9ab0cd026d5f12b2dd107efaabbed3,3.2584656929574973,not packed
3aad500fa7bd019899d6f479eff85a3e,3.147539840043127,not packed
0b0ea2b268096dce6218cecda35612c2,4.985795314353823,not packed
7b7c72b26f5f545facfdc41e2b376afe,7.815683247091265,packed
8c04f248c22df689913fc465120595a4,6.253798262398169,not packed
2ca25a4b37d44cb32c036e2a1cf93c6e,7.536745553597116,packed
858b3719d2d765272dcc59c3b9dcf2ce,3.09798287447463,not packed
72a05457edeebf24229e2e13fe8433f1,5.236942666153571,not packed
0dee542220e2055d4e8ea08430e9ece8,3.413797030446529,not packed
72b7e49d31e8d434d86b6a87e26db923,5.305734616215968,not packed
23c343cf7c0d47128b96164cd0aeea10,3.124942870143129,not packed
8b2ed73b03286ce14ec69b6f67940c20,6.491844197785823,not packed
faf30d903cfdeb447a21bc919b9b39fd,7.538444672852614,packed
d4d7a3890523bf496273df5a1349ce3e,5.790882296259013,not packed
fef15fe1a5920b17ae3ad06f9158b7d9,5.946240544089525,not packed
95fb81e6ba0d260e2f7fe84b3c05c2fb,6.496859222167368,not packed
ab69947335950f2b3e1038f5de5b414e,3.0301194385027257,not packed
df4103d1c96ba60c95c41f6bc17d561b,3.071131771277144,not packed
ba898facc05fa16c052a978676f1415e,5.839516821322848,not packed
74dc578265ccd6ecda3194bc57485fc3,5.877064666694059,not packed
1eef1245ad3650759fbc9109783b7c19,4.953079457065376,not packed
b5d8ed1d4c2590673ed27b3240388a9d,2.0297447687118817,not packed
60cd75aa6a14a023de510ba196e0c093,3.3386218878992286,not packed
0376d44e0eeeb34fc9a141c354728b2e,6.109081684679117,not packed
13cd8410d41f6a613824e9c468fbe524,5.469259778448018,not packed
9c58d9e46793773b43f796b04a505c5f,6.041582380154441,not packed
374008d23b0969ebd905f9b1f735cd75,6.427616888860388,not packed
8d5a6876b846d6a06c81eaeb7a01504a,7.996511866277122,packed
a5a86d9ded0139335716a5df8b6ae7d8,5.1614869668356045,not packed
3fb860a125b0494e86b7889ad1d0c63c,5.817268550297029,not packed
82c130caecbf2fae87031bfd7fd24dba,6.761380833832819,packed
870c14c5a9d5840b1781448b884facc6,5.849493185773607,not packed
3c74fa55f9a13d6ad26b9b67cee27468,4.741427348171022,not packed
9b4e1d6da64aa2777a446cdca43ab212,6.085313081446202,not packed
134c37926580745a84d3e1e07d841828,6.367826828138728,not packed
097369a583d22d127ce8c035ea815512,7.977498552750374,packed
e203599e306afe8bf1886b13907a9ae7,5.376601550654685,not packed
b60a6c8adc5a25fd455cf826e243b52d,6.0226022040135945,not packed
d499fa543854aca215acb68534c64944,3.2709768091902247,not packed
0168b19536e7e479dd656b61c5eb8dee,3.2841736063850604,not packed
a1a2edbd41882c577309cfa8f9a9d3bd,4.841041012738312,not packed
fd02261de1fa054cb34d8d357cbedacd,4.984857802315153,not packed
d9c278d97db4dc9da1cb6f07f93f5a88,6.467854995521919,not packed
229a0a120693719ea00bfa030c53fe2a,3.179639177435644,not packed
2768c6ea9a02a53653ca14f25c42d8ec,3.127971536232101,not packed
5cda478cffd8a9bf13003dcd13529f63,6.51420692682357,packed
1371254f773c25b92ba6345c7a27908d,6.022243789967752,not packed
f78aaa74ac2e95ad6dcfa73f59da0405,7.0692185828237495,packed
a4e5035dafeaa2be27f2e8d3ee99c4ac,6.126534164326109,not packed
0ec2e07e0e94e1058dc062af7c0610e5,4.813500498147773,not packed
aad0a28ae8510180a4684388bc1ef8dc,6.3089252480025495,not packed
e99f6e0c7ab8ac82dad38ef6bcbfa55d,3.1141655108302166,not packed
0c586d676a8edb8e7fa5260782cad003,5.688105376393831,not packed
a4af99c377d13b73a2515aa9fea1b873,6.488217913461647,not packed
da3fe7b579e27aa23aa8a96b4d7742ad,3.306648820635431,not packed
8c6bcaa79a10c0e9f48e9cf849653a88,3.206459571911119,not packed
10a73cc1abcd490ad7c262897849bade,7.995806741053551,packed
0be7dec12fcec48490b32294fbc179b2,5.310079368806178,not packed
84d52ebe031082a3d43742e4b2db0b4c,6.235679806052045,not packed
7bb4ca6efeee8deb13b616c21a1a0dd5,6.172452570561028,not packed
4f7a804b50521917c7f664c6358b3451,6.422203601311004,not packed
0617726b25775af9e8341baceab2ee5a,5.727818190125013,not packed
7eec3ed28c70aff84de539e83fa1d477,7.832011487025695,packed
9690b4e63d521e433892f91ed76812da,7.533844671690358,packed
a68b57bf4fd26216a73b1b13cb2ad5f7,3.266198446953629,not packed
00ecb9e848dd0a9c3e7102843a1e29bc,5.841727212905976,not packed
d563a3e69c8b61d8ee4c06ebe0d0789e,6.761477113922281,packed
63d9c00d4f3c7b66273749e94498c87a,3.161302847212552,not packed
d08f9fa6eabafe934ccb3558077a397b,7.725333386292984,packed
9a8f84a343ba1bee77f349dd3a6af924,7.7223743092175985,packed
f04f688e7aacd117d34d7c29fa8c8022,3.213531506115644,not packed
8c33a000af9df3d452eae6ef03dfb81f,6.124909260529524,not packed
234c18ef23830b0c344c20e6fbfe9a54,7.99208219467782,packed
50e461c8e0b658f8f1aa4243bc37ea7a,6.253573396298863,not packed
07fc36895903c17951c3ef1e0490c423,5.951208642113997,not packed
901d77a85994b3e582f7c04064d4a22a,6.081878103687335,not packed
55fed4be980295395927ceaaf3144ade,6.419569803400746,not packed
c2310f7febdf7901560ad37a83fec3c6,7.539199449989102,packed
dfe04907d002a4b5fa610d08d6c0d3c0,5.748716220297417,not packed
8f9f95dcb035845163114390d18c6939,5.5807592755448105,not packed
32e2f910015cf598517a14e68e42c77e,5.782263560813548,not packed
504a93e30deb2014e6cf4e4612dd1f3d,6.25638530739668,not packed
912e890a964d995a331d703b5e0140b4,5.658474110052139,not packed
11ebacdcbe1c3a294a6ab2a680982648,6.124909853437816,not packed
8dde09440d6b6a41866d5ab97bb635f1,3.16563953292358,not packed
71833c9e0f2c6890d102f78691b39d75,4.975578567511652,not packed
9ebe16809e4c083f3b5871d87591b31b,6.440777141095275,not packed
49d79fa772a3eb647b0937f2d4ac786b,7.99588441916702,packed
254574dcbb3f63e406b64c0bb1d4e313,4.911664250238499,not packed
1df617f343cbad23bdda1665ce855314,3.1893015915071525,not packed
942376d091eccf2dce3bbe5a9febeb89,5.263990894450495,not packed
6c4dc01d9bf2c4cbbaea7178c09f3aa3,6.081444571487921,not packed
5682c8bf0fea2969c4a9ca9e99759348,3.0920208349972045,not packed
e6a41f9072dfb0bdba022765fd6f9b5a,6.476052376134991,not packed
a44f81f2eb43d87a5570d9abacf253be,4.984864222659836,not packed
5569813d46f5a8a2356e72f671a0dfe2,6.082643223727852,not packed
21bc6d1cc250fbc95302197dc6d08dde,6.296424268444101,not packed
2cc1e8e1c3d7e96c5abda40a4ffa3ad9,2.981804092408146,not packed
98f3cd052cdf387978e4a585e85f1fb2,3.232834190193997,not packed
7287f328f3acb1774ecc42606e2da598,5.356738812991001,not packed
e1b6ae917f0ff24ce3d3d1042f6932d9,5.013186449247009,not packed
173e77d5d041776c01d63565bd917457,6.233346381972344,not packed
e0402db9dfb009b6f3eadf3b33dee96d,6.102817716354327,not packed
6c8e87b5ddef19bcb3a3de93d8bad527,6.433250725079213,not packed
76c578fbba39ea6f4a50b2ff61e93cfb,7.992026841741292,packed
93ea2cdec7a27e876761ffcae10917cc,5.333657501771927,not packed
ff82890bf5c6bbe3356836b7b5cacf54,5.335582134646203,not packed
2dd8270deb721819f7e354b49c88c9c7,4.77862298098131,not packed
8e65ee4bd9df7d1aeb4faef3394a4226,6.085967358871859,not packed
11f23d8e7de4ed479e1f4f498a053bf1,3.134798263390591,not packed
706f4e6af4258a481e64fd9cdad1c250,5.547987074562075,not packed
816c40947728bac5c593f7f90ee0608b,6.491418290583605,not packed
89a01a2fc89907248846fa07cfbaf15f,6.096855086476185,not packed
b350ab9069f684552841e3cd86320a88,6.297271508651921,not packed
14f7de538de5eb56618033ca56e98be8,4.962054074408888,not packed
d27d1dd163056c6216c7a3fba25e7d41,3.3068644653368606,not packed
23682e2d3ccfc7d51352024f957dd4cb,5.938869768716065,not packed
a68c7cb02153d7656f18d451ab0335a1,6.075950546319228,not packed
a5c460669e1237f42705f6ffd8472549,4.991013261345241,not packed
8f9cdbbc1171d2bada5a3ced26cbf009,3.09328013610956,not packed
f10963fa39f823b20900391c98c40127,3.0497534125203,not packed
6f3164bcd3a0950f2558831a87bf5e8b,5.740578206716999,not packed
3d4882bb471671ca6fcd518ece883771,5.309411915782902,not packed
162ffc63ea8e6951fcb3abc6b0e9efcb,3.224567692845589,not packed
1360c9a66e133aba4fb44d66636f0799,4.941567871331,not packed
1bbda53e43a0a40f8e84ba35a0c9d526,6.50327665638202,packed
ce3c0dfb2cb0f4228e3455e0fb002c4b,6.137474984438701,not packed
d7d2dfe3306a79396cf0ee3bd9d2e1d4,4.687459855180179,not packed
6c9c17321c766ba4145762bf40aaf900,4.412284204007062,not packed
efbbc69f40783af8e24877691fa116d3,5.382224016657515,not packed
95984462913240d2f56fc51fe5e76f8b,4.820033985388863,not packed
242a2c036ae1a71c32198fe70f30d900,5.7756632699909725,not packed
435982e7affa84c0b9cc791eed9513be,5.824250559901814,not packed
4fdaac91c0143049dc2efc5829e8d4c1,7.535161775123613,packed
ea0db3d1aa3e3444b82285a35a0a29d1,5.85602226348772,not packed
771b269e2ce85bc9365a7da36ff81be6,7.426145863661475,packed
2613388a6f679040c03becd65d0e85c5,7.426782010113641,packed
9e5b268cb15cb00def84612811485abd,5.870567082998415,not packed
8451603bec436c121951a35f141549db,5.700790683757719,not packed
1fab1b2ced7806ca71db778ff9a77ef3,6.404983926246209,not packed
596615620a719ba592910dd490e2cbe1,5.572580885831918,not packed
c68634bf24d117df69b9a14e516b88bf,3.0825550512736406,not packed
19aa8c04ea43daa8b2eeca6038d8e8e8,3.158429176393097,not packed
4e4884ba451f401ae9c3df2f7b49e1b0,6.835110528942729,packed
b2e9a00e878bed7e4e91e7be4aa82d68,5.292493298816551,not packed
074624581a8fa802e14f90ab702645fe,6.258562644133863,not packed
232fe2c4fe74977939b8110958e8f4ac,6.473185670832189,not packed
b663365d5b98b4509354d3f3f8f7c9b9,6.027069246252126,not packed
ec155e0a0be04dc46ac0f0115dd39dcb,5.732612044288683,not packed
42692ad85a6c5c0d4ec9cba01ae51f5e,5.876581867500371,not packed
3c2d35e1f0f8b98693d4b697ab8e815b,5.294914970307942,not packed
168be1742a015979152e6ed7129f3bbd,6.533941406340158,packed
33b58ed66f3cf6d8281403503876e1aa,6.736673328014656,packed
426e33aa6b771f4cdb2a13c167c17f94,6.259152441437522,not packed
d36474bca9be5bc2c7c4915159894587,6.00142058543471,not packed
2d5907ef2a267f45606ca01ca1b9552a,3.1714071242010244,not packed
1e55b069c3556f6b704ac19f8d332187,6.604622093195184,packed
0ca904147e162d494e6075aab16aed9b,5.323410816056371,not packed
f9eb8e3238cdfbd67ff789976ceb27e8,6.840951281989405,packed
8b26b29569c5d912d1d46e0de6a84edc,6.239547230843964,not packed
1a547daa1bf26f2955a8aea3b61e1718,6.022222586442821,not packed
0b605ee2791c0b7d6e07bdd9fc291660,6.492030202681334,not packed
e2c9ad25feaf9212488970095d561089,6.345530415133193,not packed
2e8e32ee91d970fb8bf403bd073e5912,3.347814989503441,not packed
ccdce28359e147829605ce1b24938f94,6.290605820990063,not packed
5ea1d3cd8774f691096a112c78f249da,3.28724869290456,not packed
5ea4ccacc69d18081e9e0cb4e455fee9,5.871369721332323,not packed
a237bf0f033def76adec433fb7c111d9,4.328392168531605,not packed
3e06a52460c9e02b6ff4322a5b914e8e,6.618404970742777,packed
a779b9737d33ec5d2624ec906a7cd8be,5.077159609514199,not packed
b48f8cab8fc82a05473427543407fe03,7.539743035773824,packed
0d9de1d45ce35d3af8218a8ffc251e09,5.571778861960645,not packed
aa43c687832f6c16993365c1ad58d0bf,5.355236664736469,not packed
bf2a967a29bb2713c0d1404dfb887092,6.249688741307182,not packed
02a025f6db8937e45843246c133a6137,5.381931554986283,not packed
37e0e7c06f1c4146653eb760bee5d0f2,3.0925816979129035,not packed
53d85f7a5b9a41a8751be9e972f205b3,6.0271638432894825,not packed
47c68be226372e48fc8d1ea4ec3ff737,7.533228157676028,packed
d235286d9e1b7aee9d803bb60ac09ba3,6.655369709802999,packed
6e877bd9e63025a20e7a55e53b1662a5,6.391392160797381,not packed
ed04fd6294de2b3d57f38cec6f308d00,3.226462477782761,not packed
993354e309870e349c8cdcec6eadd404,3.1767632352947146,not packed
fc5e2cd2b7f8a1894e23addd4a877283,5.840132221321264,not packed
8cc30579878ded411673a3fe53876dba,5.946503608062486,not packed
5a9052b4adcda504f43d2305d97d74dd,3.287168041972952,not packed
8a36e5e8488a9efaf49500ab2580eab8,3.2157784283601103,not packed
6c26a4d1b49207411a940bf763671988,4.925219410502921,not packed
9188b37f18da6798c01dd232a7230ef0,4.824366588096041,not packed
3b66ed063fba0c1d3c70d7bdbe72ef16,6.1169887252889295,not packed
67ff37f57c4d15fdf84777108384e607,7.540367089398805,packed
deeae88c736860af423e4608ff128595,6.70139699250698,packed
f13190a7bb81ae10eeaf826ce45006aa,6.321206295055339,not packed
d08bfd28bd57b0d68be7d4e41e377235,5.491216616422189,not packed
f2274847673c935816084ceaed76f71d,5.7490987259116615,not packed
1494c38fbad3028b2f37801b08830154,6.761380242501008,packed
38268dfb5d6e8bf37bc539ecee7f1127,4.869882052796268,not packed
28dfdc8c20b61eaa11bc836cc092cee7,7.995592357303732,packed
e1a69076ca6545eef266f6f268c60a5c,3.132017189163224,not packed
7242aaf43196c9b2f033d1110f41e77c,6.285218454062037,not packed
db66389c10bc1f9763a8758000c58549,6.503586597051031,packed
d68cf5d5675ce9cf516b548fd7131c37,6.600926401238015,packed
a481d534faee2d9f18fb6e436fb4e067,6.217087891023763,not packed
7dd5c12f6db70b972621cfd869e12b40,3.0995458199526507,not packed
2e42d6c1067c0a49ac9314bd23fb265d,3.111777455047994,not packed
830ba8e9db3b53e4cae2b72fdf1e3cda,6.536315220332875,packed
f1d807cc8ba3bf5cc6f8eb7df3c6d1e2,6.481095883913005,not packed
abfef5ff485cd93a5245bfa6d15446cf,3.3012402472317253,not packed
22b37a0decb010120ed0c82046e66742,5.875534201696595,not packed
5e76d591b49d5132a3ded574fb1ffc07,6.318258284533603,not packed
6ca2c88b4b63f7c7541cc88f52aabe7a,5.679385269724912,not packed
7566ffd4d78e8465fe76f067fe561cd0,3.261457556994196,not packed
2de0606a4c80fe9b902a23e8d18e5ecd,7.827150175716331,packed
0b75f75b5e42aaa797ac975abd07ae1f,5.958555160377465,not packed
83dc9f5eaf59b7c547c50663ae17b134,5.7957606849818495,not packed
ec741d404fc7aa7851793a9cf08b9c09,7.5218590202447135,packed
a9a976bda12a899fe549aac528a44974,5.991983547491188,not packed
468f5637441526b0ebd774957382b219,6.082581921661787,not packed
27368c89ddd032cef60b835b94f9c0f4,4.984897506831896,not packed
71299f76eaa9a4f6b406b6a008274304,7.07050866036598,packed
ab2edc5c2826c6b97d5baf255b54f2f0,7.5222544642945826,packed
c96390be01016b530d5c79d33f622309,4.839988800592934,not packed
296679c6a9eae69f1d1197c56e93ce6e,5.558700777566571,not packed
f3a6c53b86237f30da40492af9f08e1b,6.220103992442992,not packed
0358cfb8b9f68d4790e0f049f6dc8ff6,4.074357323477506,not packed
c7975854f34390bf029057cc6fcf83ab,6.761384185369541,packed
a407332a0e5561c04794f612e1d5c83b,7.995049314635088,packed
3a840ebf3758fd30a7e71858237a0822,4.99194918477339,not packed
1d566b24cb4da3e9d7cb57a6f6e0ad7a,6.418387855655424,not packed
d7b145df7891436c9cc7c8867a083598,5.22155346826668,not packed
a0fd3399c459cf46ad18d9a5e2963f18,7.539411665327594,packed
f8e57fda159f042d53489439191037d9,5.800808816219671,not packed
bb48255856120b1d0ca16998bcad078a,3.091839520090868,not packed
e140ae30b5ac47a6a5169f832df8448e,3.622654865747188,not packed
3725e44544a2ac42ea89166864c6ebbc,2.9181761903067387,not packed
2e9dee97845e9dec463f5649319b07bb,1.6229212790134764,not packed
997af06dda7a3c6d1be2f8cac866c78c,6.979075602589737,packed
36303fe03f4e69a4e35325b21f92dc24,6.030593454096966,not packed
f800332783c8be57d4997dea33aa4715,6.043260434309057,not packed
b8c677700017a8d8dfd8e60962de6ac5,7.5390013860598275,packed
f5945238bb8f42cfb232bfbd8d306bb5,6.614734135545573,packed
7bebae6b3bb1bca5224fa336328ce8b0,6.763299861658498,packed
1fdd8f4780108ea72cf1f8080bafc2fb,4.779768311418247,not packed
b72052012800993b6237d6ba1f7e033b,3.1378745740393734,not packed
f13dd5d41db166644b8cd217f8f89861,7.427478537803928,packed
24ba094f95afeb9be504463a7b2b271a,6.020003161892106,not packed
4ff1e114f87ed65c6effa5e91676e43e,3.19060660479437,not packed
a087d097c208287c29d53e54238176c9,6.040075265460204,not packed
cba7a8f39b03d318445f8a9c769d1109,3.637524673970068,not packed
3f8d8c53196a7bc7f87b324c9bd27ab6,5.715318193134124,not packed
8df10d6891870ffb71cbe70d5093b676,6.411815147490245,not packed
ad2a6ef739d21a421f408a702a256bce,6.272117698099404,not packed
ee344f28de696d0d1454bc0a87a3cffa,7.64064604324166,packed
33343de5a847158ca844167ec238f551,3.215874835538925,not packed
cb7ef5f977e2541b90574e10fcd98a7c,3.2034206919433705,not packed
34fb8b97af6be0d73aaaab43bed4d65a,6.133367506932316,not packed
a57ec6533f43b7b1a7f81ce061650e4f,6.48821614625627,not packed
ff850c9c7241585ea357de3295f4b555,3.1771237067234708,not packed
675fca4eed75d059558a80575fd65c9a,3.130653789538804,not packed
168d0c9ee7315ae707b99a0bc5e7185d,3.220696068463353,not packed
f1096c7601b18fae0b40067a2ada0fef,3.014915461671045,not packed
7576d3c23447a628301e0d12482f6ce6,6.341563770517822,not packed
507c6940a327e2cc0e138eb5134ec03f,6.031529298960026,not packed
d6ab16bff243ca128dbb6e9d71f1aa25,6.104137776567804,not packed
9a2fa8111b44a688987975d4378f7088,5.4105348251488925,not packed
c6f8eda2408dc09067fe3944a95bc08b,6.124910597716253,not packed
d6ab1c1f99252f718e4179e8f9c484b5,3.2195381122745768,not packed
9f9d925cb5174e0b2460bff2f0b4eccb,4.937547893364725,not packed
9b6adf4fec33b087ac63edfce3f92f5e,7.991904041710699,packed
d7a3b3785cdbd7c0d6b6ceb6a31d9137,4.993366119911899,not packed
7790b4c6c3b81fbde4ea311e259b0f1c,6.3128280953640425,not packed
c4a776080883563f8bfd62e92d4f0750,7.533616834351993,packed
bd62fabf2ba3976c564f5f1f7da6834f,6.352385427219197,not packed
cc95a5ffdb18824cb9534ccd41637f8f,5.892447494713597,not packed
1530b34e824eff660355e18d618a324c,6.207778431368834,not packed
58d8c6f0b4bdfee2c7a9f417db23d41a,5.225307755879187,not packed
741f14ca66915e5e80c00da9a70ddca7,6.01562391158853,not packed
43d9c66d265e9eae6740a99b75fd9a20,2.990959062884541,not packed
a136e92e3a911e725af8d32bcad9582b,5.825951761510615,not packed
3b84700b0faf8c96d65c47308648fe1a,6.265619768373829,not packed
a557cf20796bf545dbb0829ac35f2263,4.984897550689951,not packed
e12a29f305fc2ca706fb216d5a7ff5cb,6.727528530718537,packed
a808dbb4e41d5c8f23a7fc571348e122,3.331874640380785,not packed
7de7b3bbcef1be198ea10dc4030a0c61,7.52406744546812,packed
1ccbda295045b271e47c7a071bd71276,6.091003914588463,not packed
c01426b6fb26f5a3b8bd54ee49c61f94,3.297414175796233,not packed
c56d493a2a92e9d8528573030213e903,5.58034026429141,not packed
abf1fbd628ef18a9b58fc1a09b7533c9,5.220236570059998,not packed
5b64d88229d9728974e2b9fff70b3316,6.763298053387251,packed
49e0d55816d577fa40315b9240fc19cf,7.537925159596246,packed
ecaf9df8517b3f24bad80a262e2b4fb5,5.711945692243427,not packed
f582c84576e366d3be766c62aa876217,6.290729639990595,not packed
fbc36b553446a63689c155e5bad27490,5.556008464298532,not packed
aeb7f91e3d4c5ff7c13a6a2e14cb10f5,6.301863515288267,not packed
bc388d352335f1af54a7e8dc752945e7,5.713922514750369,not packed
d60fcc0059ce8e38321d680e034b41fa,3.703652399751221,not packed
8656c5e754c29396184f68aa4012530b,4.834151413958126,not packed
cc22e4dc071b66abd1bef3203dbf560a,5.949512663799371,not packed
59b6f3d19bac41d000aaf410b506af8d,4.751012037681855,not packed
bb6285ce9ad5c0b26bb3bbcc1e69f0a7,7.589103926525289,packed
3a64d4ce8b7f9d8e0b5bdeaf3fba1253,4.51509685080169,not packed
6f061896c8c603fcc7ddddbdbd692a0d,6.9034962893172604,packed
b21dfcd97ab750468e5271e642be75dc,6.351817977768659,not packed
b3f4934cb091daa9afb7bc2821734e74,6.138835092179583,not packed
c9dc11d9e12f753f9af8472140ca0998,6.620140152927077,packed
5c68f5d2362a509b0ed59e539ee1d38a,5.716376476204087,not packed
3b2f1ea51cc0d9112c61bda262605909,4.625485130700613,not packed
b8df8865a2d7a428598c45d08021d2e5,4.803960291718307,not packed
3fd42ba588da47327184d82db8164671,5.930157923589256,not packed
456a7d43c72ba79479424651f9b021bd,6.585875334899376,packed
15c8ae01dd8b36e2491843088d32fd92,5.378714515501065,not packed
97af79091855f121485f481907b7a146,5.224785514491548,not packed
56e7201b5df43b54b4fdb74c0cecedb2,7.532835684197555,packed
6550c99071f051db48c71eef4143fe3c,5.116275874342184,not packed
e04f0db7ebb80880707856b715f85abd,7.991721882724102,packed
03401e1c2dbfb55e323171ca315f0db7,6.550237745243177,packed
902aed715ce86ef447fba05ba1127d60,7.426760439897287,packed
7098f4a4fdef228325ce841e5e3ecb25,3.8473597533182873,not packed
485ede36a0def64b265047deec934495,5.840840254183786,not packed
34515ddc391d5041742a85f9ffc4714d,6.008192286579508,not packed
f609f1615323e5997701759399387639,6.220874461287098,not packed
a5e2bbb60c21caeb39d819a8a16aa3e5,3.04341551303418,not packed
808ed7287cf307c553693861d1ad19a0,5.352021682820992,not packed
4bdeb1277e3f097575579ec4742b973e,3.826794415216807,not packed
0a14b1b28a09c40288bee6efe5c04de9,5.955266070371156,not packed
b655bc00f20b9953a57ea0432713c7f0,7.539662268726309,packed
313355031aa031f98f47944158899a34,7.82707347140854,packed
8385ef0c59907af22e585c6bb66e84dd,3.146082583336064,not packed
b2aff49bfd8edfbf775fbb9d1d07d4e4,5.711536377374244,not packed
fd5f365196286eba4d61dac7972d4bb2,5.22123998232756,not packed
23d0952eedb5f2ca8d7587639a72ea82,6.467850356618412,not packed
35d07013f7e47de16c952ca2d056594f,5.867885860442181,not packed
b798551d5bd0707af3054d6d3c7a30a6,6.433573258735006,not packed
321c4134ef2c288542b057ea937012a5,6.144394358490551,not packed
ee71425b19f423046c357e98041d752f,6.036948296478129,not packed
490b7d939952c4d8a1874316f625a8b2,3.115349119128018,not packed
873e4c6176f3a65e963b4acbb68073ad,6.257074719304371,not packed
79c077ab649e309ddc97af5fcc6a0202,5.656470675413097,not packed
7ee6e851a74eb9a0e518ef8d28377d7d,6.430113833877636,not packed
5acf9c4a3092a41a5d1f4485638581b0,4.1759956725513305,not packed
5801c3f912c5489089f1f8cf352f7174,3.818122278982286,not packed
b441d00d3a5c084f7af1747e84bb48c7,6.506538397993745,packed
0d1e223181609b39991b602c57c7a8e4,6.078386238627714,not packed
cba2cb33325f2c1b7bf9fd432dd8dfde,5.0622518525484335,not packed
be384baa0457fa9be89507d53527bd98,6.082727534731858,not packed
59c2f15b208bbcfd56af5ed5daad08a8,5.591288991698978,not packed
0deb175715e73e8bfa53b379fd2fee0e,3.0524290845272386,not packed
c5c242751c733eb1083156e0d5ad400c,6.275871901502412,not packed
60c0e2d9f14a67484b91d176bc2daa6d,5.779332682464529,not packed
8730700777ee1eedc0198fc99c632778,5.907061286667069,not packed
2a510edf87d05757ded08d9375477ebd,7.534195100690174,packed
c64335a4901f1c7ca653536ef85fb56c,6.040082025010957,not packed
4e01055598d04a07c2404fec15c723be,6.439948057083237,not packed
2ded9d53182c20ca9fc1d5597ae88476,3.0223246664767203,not packed
cf5206008f0080a45e1f71466ca63d29,4.983840561664765,not packed
df0b41d09050374c3a85dcff5a4f974d,7.819990143892847,packed
7170e42fea463aa1157f20c0a118e9e4,3.094583724856526,not packed
7e1355574d51c02e059aec415d63a1df,3.255000369991825,not packed
9b2d71278571084c1d4a23580fd99737,6.214907160182739,not packed
26211f51af8669623439b3f21b2435e9,7.979029226628164,packed
59853ac36adf78dfee18ef3a5ab70e86,5.423983990694939,not packed
9c44033a25715901951c9b607a57f2bf,3.1661896218320416,not packed
da2deebf76e595aa2d38b238fbfa350a,5.577155486768647,not packed
2a1e8d15ec071b436bf00104d2458b92,6.250659394883737,not packed
1c3b6ac877e1922b5cef8cb94db3a0d0,5.727007893901593,not packed
3ec4da32c4b96c122f503e07518e9b66,3.1677484057033984,not packed
3f745d50181ac799291cd6ce03f33750,7.449602057443786,packed
975cb74ffaf715cc705576e3fc770ce9,5.842084295487381,not packed
b3a9704a41a40b374d11a71057c5b2e5,3.179026169875624,not packed
ff518e7b84421876e36339aa7458485f,5.7073701705237125,not packed
e3735200f4746df12769434b8239503e,5.841077766901474,not packed
4a329becce44ed17b7a1bce30bb12eae,5.97076954725891,not packed
2489c13320d8a76f2212d08cb7cee4b1,3.108509491798036,not packed
096b2852f813507fc0dafc371bf12730,7.832390476486344,packed
c3ac6371c433ea04d70b5735f50c2fcd,6.068580012736241,not packed
8209a7cfad44a6fd3b4d77c949441278,4.633304000992933,not packed
de1ed5a68fa774b5e8a81faa84c21d1f,5.557632336856603,not packed
fdd0a2ac120a39f85bd0d12b2d916ae0,6.319074459503994,not packed
8fc8d0ced171384b3db1431ada99a35e,7.523732823223912,packed
009792fef51b698d4929e3b3d9732614,3.133881072165328,not packed
dee5abbac93dcda0cc64f0ab359121ec,0.4645566169111246,not packed
d07cdf5cfd76a593bcc7df15c5e87f6f,5.21758999989789,not packed
ef26f0cd7e75e449a5b1c75db99b005c,3.394270299389825,not packed
a03e9d3f4c3f04f738d882da086c98ee,5.618078933600079,not packed
27201062254d26e655cf74e109a876e9,7.534235928703083,packed
577cf1b7907dc195ecb59516013d01b5,3.236111966812371,not packed
7510b9f90cb4ba0c5dc8e156b0dd995f,3.1818194083830225,not packed
69e34786e109c376faf5393dda1b92de,7.533485513569351,packed
32934d55b4699f714c43ad8961c7eebf,6.3833896798282925,not packed
c9e1a8632b138b602551d2bd2256b33d,7.831223196879383,packed
8dc83f76ee26b0894955f6e660ca29e8,4.750971861711338,not packed
91f0de413cc11dec7abfd0b7e4327553,3.2156681124671493,not packed
