Hash,Family,first_submission_date,code_sign,cpu_type
ec008990ba6bb8590626ec630add1a19,tirrip,2024-02-19,,x86_64
aceb62fb747dcbfc0bcb9050b101788d,SINGLETON,2023-08-27,,x86_64
5fc0856676165d9f7f1d37528cc26cc8,bundlore,2023-08-27,,x86_64
d726dc5330ec7610fcbaa7b95a11ae21,cimpli,2023-08-27,,x86_64
65bfcc50eba53fa658e91b0a5d44faa0,imobie,2023-10-31,,x86_64
f24dd31b7d62df096129a39ed9043e77,tirrip,2024-02-05,,x86_64
80572e9887b6122ac2a1676b7e493612,evilquest,2024-07-20,,x86_64
a6079e39ca826b587777df7a24fb2d27,mackontrol,2018-02-22,,"x86_32, PPC_32"
e60c761b3d1d85343172893adbc2b089,evilquest,2023-11-17,,x86_64
be1e3af43a63a2ae814b97b50b5eff4b,proxyagent,2024-01-25,,x86_64
695e65b8938f8f80c663ce1d4644d180,amos,2024-03-08,,x86_64
1991a29ec74ec4d1734b55fff23409cf,amos,2024-04-08,,ARM_64
9fb4a70d84321c772b9c425fd589deaa,tirrip,2023-07-19,,x86_64
2fe97773fa31a6505e223541d62f46ea,amos,2024-05-10,,ARM_64
f3d9b49c31472d068a56e691ffe37bf4,cimpli,2021-09-29,,x86_64
a0a422317e071979bc971764ecb9a283,meterpreter,2023-08-29,,ARM_64
8a12f07be7e9b8d8e572926c18317066,tirrip,2023-12-15,,x86_64
0afb0883cd169b30a1d2ed19cec3601c,evilquest,2020-09-22,,x86_64
996ee88dd1e4fe5d358d4cb7c884172c,SINGLETON,2023-12-24,,x86_64
db745d5c31f0af27dd98ff89909009d4,bundlore,2023-08-27,,x86_64
7f8edd99218525a83e1687b90c660e2c,synataeb,2022-10-04,,x86_64
8772a1833b4a69efad6b5a3a7fbfe1f8,maxofferdeal,2023-08-27,,x86_64
a62432f958c2eafae8908fd26ff423b3,bundlore,2023-08-27,,x86_64
4908c1d9c0f95ae737ff6cee9c74c01a,bundlore,2024-04-25,,x86_64
161f6af67bc8acf222a2c52f0daed493,bundlore,2023-07-19,,x86_64
82b37d6472f61c80f13c380436f2d144,grader,2019-07-08,Certificate out of its validity period,x86_32
d78d8bd994d2722921b38c387e75142f,SINGLETON,2024-06-27,,x86_64
ddfe0b6f08ce4eb270de46745c8b129b,puagent,2024-07-02,MissingPlist,x86_64
dff100087c9c31d32e37516dfdb4bb08,awecleaner,2022-09-24,MissingPlist,x86_64
87d0e5a039136f87321df8f7320f8d31,tirrip,2023-08-27,,x86_64
2b30ce04decaa2cae4c1e4da3f805807,mackontrol,2018-07-12,,"x86_32, PPC_32"
f6739b7f07fead9e342032aaf372c9c1,bundlore,2023-08-27,,x86_64
6f9623113693cedeebd63a7eed6ab052,cimpli,2021-09-12,,x86_64
48254b8a6c9207ec13ea38bd16e3c58d,bundlore,2023-08-30,,x86_64
32978081a6c884ca4c2d562a779828c9,bundlore,2023-11-22,,x86_64
ff7bd376790d2db49e262ad5623cb17c,SINGLETON,2023-08-09,,x86_64
c95e7a3cb9641752bb7a079de4130747,evilquest,2023-04-11,,x86_64
fe0782dbca40efa81d8558c58e26c758,bundlore,2024-06-07,,x86_64
844e2d559995030bea648e836bf0ebf8,hashbreaker,2024-04-12,,x86_64
d39a60095de17e9815b23f69a292b54f,SINGLETON,2022-06-14,,ARM_64
c1657d7e00095d19637208585f0d884d,SINGLETON,2023-06-14,,x86_64
d0333974e7cd13db15f7c2fcbc8645da,xcsset,2021-06-15,,ARM_64
11b92d27ce99a5957fd731e81204eaf6,bundlore,2023-08-27,,x86_64
7a4ba11b0022ccd89708088860d028bd,SINGLETON,2023-08-27,,x86_64
b6a304a2e44edb5cb44b9f4f972be26b,maxofferdeal,2022-06-07,,x86_64
133d0db297a6b4ede9a03a2215523025,bundlore,2023-08-27,,x86_64
21d9af063c62212ae11894c10b8e2bb7,lador,2023-11-21,,x86_64
e911ce4ff6206739926c857e0961afe8,SINGLETON,2023-06-22,,x86_64
d4487dfd0a1f7f7e59477de8940f1036,SINGLETON,2023-06-17,,x86_64
8483a0775c6bddf013694f616a8b14b7,SINGLETON,2023-10-14,,x86_32
14a6ea22e80ba0cf2690031d94a10a4d,realtimespy,2021-02-18,,x86_64
a40e5a8b39abbb68a3867938fba6e783,bundlore,2023-08-26,,x86_64
74a820cbf02cf670d84860fef51d1bce,SINGLETON,2024-06-23,,ARM_64
a19331b9c465137c29375449655fdcbc,maxofferdeal,2024-01-29,,x86_64
9994f2670a5c9bf61860ecf9ac3c0861,hula,2023-08-27,,x86_64
714c45bd8ee75251c9abe52febe31774,vsearch,2015-09-16,,x86_64
4573863684b96557e0e0a3c0303e7783,SINGLETON,2024-01-01,,x86_64
afc6fca6bebf6a1b31fd681532888207,SINGLETON,2023-08-27,,x86_64
30d6d826505ab33106fcabb1cce18586,cimpli,2023-08-27,,x86_64
7eb226cc94cdc672ab2261d7caebf1ad,imobie,2024-03-19,MissingPlist,x86_64
5f74ecfe8d128b09f29d406a9dba7dad,adagent,2024-08-07,,x86_64
a734b04a66a6a1146caee8440618c85a,amos,2024-06-15,,x86_64
61f507d4c900cfb49c59ad21d502749a,amos,2024-04-11,,"x86_64, ARM_64"
40659fb606821dcd706846ee7061521a,bundlore,2023-08-31,,x86_64
6e19c001f53cb96ac9c1d122c885877c,bundlore,2023-06-19,,x86_64
4b952080c52ac527b5dc12634192e2ac,SINGLETON,2024-02-17,,x86_64
91139cffe4ef6cf46f5d833801fbbdd6,flashback,2018-07-02,,x86_32
db3ee01246719b0f1a59d9f1e3d909f6,SINGLETON,2023-08-29,,x86_64
de5ee1b2ac5c93526685f674b8a3fa16,imobie,2023-11-01,MissingPlist,x86_64
659b31f62e35881d393095a07d07239d,kcsteal,2023-12-26,,ARM_64
ad2f8d95eba95d5f7b1658cf453859eb,vsearch,2016-02-05,,x86_32
a1b214fce98f91910b4540d0c17a3e53,SINGLETON,2024-08-05,,x86_64
06760aa2e36bcc027d02fbd3686b511f,SINGLETON,2023-07-06,,ARM_64
c114d550cff628292c2db6793a20816c,SINGLETON,2023-08-27,,x86_64
9287506ebdbad9cbe4ab4416f5b0d6bf,SINGLETON,2018-10-12,MissingPlist,x86_64
7ad7a72de8c90c442fc8eb6197a87683,cimpli,2023-08-27,,x86_64
0623d895abb7ab8b03409b240972ac64,amos,2024-02-02,,"x86_64, ARM_64"
e598b7071218ec230aa4998a4cf4cec7,proxyagent,2024-01-07,,x86_64
7cbe8225de7ec669b580e1db14b773f6,cimpli,2021-09-09,,x86_64
ba45ac29ea5d42fd260517042fdaf30d,tirrip,2024-01-28,,x86_64
fe009a6e64298b37556666c2ec584808,amos,2024-08-28,,"x86_64, ARM_64"
d7e4dada6843826c68835450bf9561a6,proxyagent,2024-06-19,,x86_64
0d5e8b70b35e7874b718bc6f63a6d2bb,genieo,2016-11-30,,x86_64
1a420a30167183c02555bd7df7cfcd96,chisel,2023-04-03,,ARM_64
ad71031be5da9763e3395d0f2a1f04c2,aircrack,2024-05-17,,ARM_64
8933bff22e0fc69d9a73b14d667012d4,bundlore,2023-08-27,,x86_64
afe0d4bae99c49087c2c0d162ed6fb7f,limerain,2024-07-10,Valid,x86_64
fe846a76b3d74403d56379c819eed66a,limerain,2023-08-27,Valid,x86_64
4332a56ed993c4ee40b5d6f9d5b5eecf,SINGLETON,2018-08-18,,x86_64
0878f614fe8bf05cb6ed4e11503ca06c,synataeb,2024-06-28,MissingPlist,x86_64
fad790ff42d737acf004a2dd68aeb36a,bundlore,2024-05-30,,x86_64
70c8f3834c9cf7594e424235f4777612,SINGLETON,2024-01-17,,x86_64
3257534a087b081fb33a7c2d1009ea9f,cimpli,2022-02-28,,x86_64
a5f0ab7f0150a380a2a2b3e16ec43c1a,evilquest,2022-11-30,,x86_64
534a52bed86f2e17beb446ea428de150,bundlore,2023-08-26,,x86_64
35ddc08a3c6104709a98db68d9eb7c8f,tirrip,2023-08-24,,x86_64
ef06a337b94e15822207b22f1ae9922b,SINGLETON,2024-03-07,MissingPlist,x86_64
538789f0e9207eca82c4242824f13773,xcsset,2021-06-15,,x86_64
222774c875ce979170c5b77e10265874,tirrip,2023-08-27,,x86_64
ecc31e6066650f95f7149df1d8e883c6,bundlore,2023-06-18,,x86_64
de0d892a92a485d8682ec4d17a74371d,synataeb,2024-03-08,,x86_64
facc1389cb1d3ec4da56fe17e291a636,wrapcollector,2023-06-12,,x86_64
43cfc8a3daa19623e81a7e1de651a73d,amos,2024-02-08,,x86_64
5e816f33aadd9968025e0e42607ee3d2,SINGLETON,2024-06-12,MissingPlist,ARM_64
2df18796ff60c905c75fa6e5799b812e,maxofferdeal,2024-07-10,,x86_64
6925aba833408d730a502357d2a08209,SINGLETON,2024-08-06,,x86_64
3c8c31e8bb34ccd84902bf49ea0d7006,xcsset,2021-06-22,,x86_64
830041d0c168e78a665d57ab23e49cd0,luckydog,2022-03-13,Valid,x86_64
51355b7b9365b5f8cac8c7f5a7fc66ab,SINGLETON,2023-07-09,,x86_64
d7801c94ca560e4810b5d09bb2586eff,tirrip,2023-08-27,MissingPlist,x86_64
80d62b668fed130bab373025908acb2e,synataeb,2024-08-07,,x86_64
6d6933832424df1958a744449d400dd4,bundlore,2023-08-27,,x86_64
3e66931204ec5246ea35113b669ce225,bundlore,2023-12-11,,x86_64
436cbb6472fda5003c1eabeec55e7acf,browsefox,2015-02-16,,x86_64
c8b8532ab2e381d20ca9d6cd0ab171a7,amos,2024-04-26,,ARM_64
a98fccb3059d5c038c1b19ce1daf1733,SINGLETON,2024-02-01,,x86_64
98548958c172b1fb4c5e62f522f74d32,proxyagent,2023-12-16,,x86_64
1b868b7deec4b58c755b5b9f9148534e,bundlore,2023-08-27,,x86_64
c5d8cb8a982760499393b80879944629,tirrip,2023-08-26,,x86_64
03ad2aa340b3b366e559a23152a0900b,browsefox,2023-08-27,,x86_64
0a636bca37d032e0242ff4cc1051176b,synataeb,2023-06-15,MissingPlist,x86_64
f3c3224f6742bfff36fbbfe129a4fc31,SINGLETON,2024-07-23,MissingPlist,x86_64
15c271de9a2d202dfc17c0318585024e,bundlore,2023-08-27,,x86_64
835c4c03fa8e4b4f2c2ece7c0ed640c3,bundlore,2023-08-27,,x86_64
c47058c76ae8f97887cfdeded1cb6c9c,SINGLETON,2023-08-27,,ARM_32
b5beadf460a2b8f5e20c095b217735da,SINGLETON,2021-08-05,,x86_64
88c9ac26783ec81c8af06bcccb7dab82,amos,2023-09-02,,ARM_64
8181a876402defd15d8e3862103cd8f8,amos,2024-04-24,,"x86_64, ARM_64"
f2899c6f126ab9fd8625a787970cddb9,spyrix,2024-04-23,MissingPlist,ARM_64
e9d1247a881d1cbefdca685b519cc1cc,amos,2024-06-24,,ARM_64
fdee2c238f84de29ffdb75ac62224371,tirrip,2023-11-16,,x86_64
bd593823bdfce051b130b159459723ff,tirrip,2024-02-19,,x86_64
5618328b8eb2ce9833012dd8357a998d,bundlore,2023-08-27,,x86_64
fe237deda172c532047f7a2ac06fbf45,amos,2024-02-27,,x86_64
ab1a1ec3454001710d079a14925375d1,bundlore,2023-08-31,,x86_64
f5ed660d90eba30a06bcdae9cdb7c292,bundlore,2023-08-29,,x86_64
cbeaa66bf019c76f01c05d527f723e14,SINGLETON,2024-04-24,,x86_64
43cadcdfa1dff2b68b051fbeab25acab,SINGLETON,2023-07-07,,x86_64
0a7e7d3f3ac28afe0876f10741e759de,macbooster,2024-02-10,MissingPlist,"x86_64, ARM_64"
05b7dee7be39a3992c71e49615fd31d3,disco,2020-11-05,,x86_64
cc7708b337331799f78ea2b02da30d20,cimpli,2021-11-05,,x86_64
cf5206008f0080a45e1f71466ca63d29,mackontrol,2018-01-02,,"x86_32, PPC_32"
94287f4d43642eaa6ca0e3c43ea24d3d,SINGLETON,2023-08-27,,x86_64
2a82b105d0a46ccde882a6625452fc9f,imobie,2019-12-18,MissingPlist,x86_64
aa83b296fd5d1bdc8aea95fb5ecdc2cb,bundlore,2023-06-08,,x86_64
e88f4dedece7c3c5db2a5d430a96e394,bundlore,2023-08-25,,x86_64
28bdd46d8609512f95f1f1b93c79d277,rustdoor,2023-11-02,,ARM_64
d5a0f2d1d6505597c3e14cd0f163df1e,SINGLETON,2023-06-15,,x86_64
9b0e2538860adbbecd97d6425372469d,amos,2024-05-22,,ARM_64
3afeaf9dfc5210535feeffd8ab440983,bundlore,2023-08-29,,x86_64
d0268a816d0da2b1e937f3e1904879aa,SINGLETON,2024-08-05,,x86_64
193d6a8912f0f663c88a35f80b81be95,bundlore,2023-08-27,,x86_64
6d5ff6affb62bf4447cc96c1c51ca0c5,amos,2024-04-10,,"x86_64, ARM_64"
0fc86afd04a5cba80b5f7ca60251d9fd,tirrip,2023-08-27,,x86_64
6b8fedbc518b64dae53098cc21e6ee85,SINGLETON,2024-01-10,,ARM_64
17e5501cad61a4325856ba1174759a2a,SINGLETON,2023-08-27,,x86_64
4d5251230e0f03cce1870438b9bb3ec6,SINGLETON,2024-04-11,,x86_64
47723491155a8d470eb4cc8dbb0102df,SINGLETON,2022-05-24,,x86_64
281314ea7f0cfb9ce84e4ba0f37e600a,SINGLETON,2023-12-29,,x86_64
04c17d309baf1a7b5a3043c5e0f548be,SINGLETON,2024-06-23,,"x86_64, ARM_64"
b4162d64ffa671df7e1ba43749cdee54,bundlore,2023-08-28,,x86_64
7ed936b9eea09728611f3d7f987bcc83,amos,2024-05-17,,"x86_64, ARM_64"
d4b7bee527a1fb0ad7f66be794f40ca6,tirrip,2023-07-28,,x86_64
e566cc7c54179f64a9cf4e6d2400c82d,SINGLETON,2021-11-12,,x86_64
d77750bb9bcad01cbfc7e40d1f930348,amos,2023-06-29,,x86_64
e9fc636f5cd12ca2fb5444e968e49e30,cimpli,2023-08-27,,x86_64
6ac9be7fc4ebe90b9f6120ca9bb49e14,evilquest,2024-05-02,,x86_64
ca64f511a635f160bd01728770e26535,amos,2024-01-25,,ARM_64
5266a1a4dbcbb333dc83ce25df21ad98,bundlore,2023-08-27,,x86_64
4f8442cacdbad684eb66a758864fb1aa,SINGLETON,2023-08-27,,x86_64
87079c8105898ec32beed8ff64b8551d,tirrip,2024-01-22,,x86_64
efce49e01b218feadc71e83060d60bae,SINGLETON,2024-01-02,,x86_64
f90b09a0e3dfc2b041da8c6af1b116fb,amos,2024-04-30,,x86_64
b216760c75b36390575274940f1a4ea4,SINGLETON,2017-10-26,,x86_64
94c56981289cc8ee1bc40d84443ea01d,tirrip,2023-12-12,,x86_64
a0696fe912959eed85edf71368c2fd48,SINGLETON,2024-06-03,,x86_64
053c616ad4b516e332deff31723c1785,bundlore,2023-08-31,,x86_64
c8c2ce7c885db8779bac27c1950ed36e,metasploit,2023-06-11,,x86_64
7295d543f18f353ecfb116fbcdb3cb09,cimpli,2023-08-27,,x86_64
69ba60381d2cb37edb04a2fccc7b403d,SINGLETON,2018-07-27,,x86_64
f08f6abc430b7eb47afc3581f38c843f,evilquest,2020-10-23,,x86_64
94f7ab48898131974e866096d7d48157,proxyagent,2024-01-04,,x86_64
55d7ea9da3d40be23d6bd82b620b6e98,tirrip,2024-02-28,,x86_64
9556b86b25b34adb7294a5f6d9c1ae2b,installcore,2018-02-03,,x86_64
47386a24cd8623845174dbda6d460d25,bundlore,2023-08-27,,x86_64
65f33a961f1b7e437722a5bd6ab52c84,tirrip,2024-01-22,,x86_64
86338a3754f3e644e74534129f1ee14c,bundlore,2023-11-10,,x86_64
0555f0d8b96466501cf4b0d67168df13,surfbuyer,2023-08-27,,x86_64
eb403b6eac7f4f1f7908d317c0514b68,wirelurker,2024-04-18,,x86_64
e5599b00985ae1708b814cbf423f3e34,maxofferdeal,2021-03-16,,x86_64
54cb5a0179cfcd2ede60ba8f941d9941,bundlore,2023-08-27,,x86_64
886d40676288f24e64a6be063a524a94,freeze,2023-06-23,,ARM_64
0a80f832007c9b9adb98922ee7b03270,mackontrol,2017-12-20,,"x86_32, PPC_32"
61ae1441297ba044883ccb9e1a2194ca,bundlore,2023-08-25,,x86_64
7b4babd08600784e6ccbd42bf87d2710,bundlore,2014-08-05,,x86_64
2008c0281b3fe0b6140380bcb8c5a0dc,bundlore,2023-08-27,,x86_64
f35ec976eafe9ee87be46a0e45da643a,xcsset,2021-06-21,,ARM_64
e1aa1416785f2c4a6dcb62a8f9ae3bfc,bundlore,2023-08-28,,x86_64
1ae7fc2ce8ebcb4f7d0f651dcf708129,SINGLETON,2023-12-07,,x86_64
7aeb212792e0e3eb77efffce266d3d81,bundlore,2024-02-12,,x86_64
64ab0076edf8e30d53a5171e9ef2f167,bundlore,2023-11-25,,x86_64
d59df26a3da76b64ce6aaa9c962fad5d,SINGLETON,2024-05-23,,x86_64
03a82015ad032219fb0ce1d772bc8909,gt32supportgeeks,2024-08-05,,x86_64
fee1e5c9f3c4d606156b60a617df97b9,godoor,2023-04-30,,x86_64
5e78ddb0033931f95c8042fad8991810,SINGLETON,2024-01-30,,x86_64
7ec4cdff318d1fbcf91027c9988b156a,bundlore,2023-08-27,,x86_64
2b5b877df650939f5ed017fc96acfad9,xcsset,2021-06-21,,"x86_64, ARM_64"
dbfecb531f8f8f48aa363c26389854a8,SINGLETON,2024-01-17,,"x86_64, ARM_64"
5a4929bd12cf321321b236047a7ebd99,genieo,2024-01-31,,"x86_64, ARM_64"
164f338198080a4d044fac1ee5f02fd7,SINGLETON,2022-05-18,,x86_64
dd8986d67d9c42619cdfbc4519ea3582,bundlore,2023-08-27,,x86_64
8d73e723b82753606a433ebf9140c6c5,xcsset,2021-06-22,,"x86_64, ARM_64"
45324bc510028f5fef181743e8a15d87,bundlore,2024-02-04,,x86_64
20c7a2b2baef59cd2b0f882391682e78,cimpli,2023-08-27,,x86_64
08f2a7fc779dcaf4dc70437999e6c915,bundlore,2024-07-29,,x86_64
2f58f651e3003eee28513bb82450b3f5,SINGLETON,2020-04-06,,x86_64
1546c774185cdf1df66f660b97623b91,tirrip,2024-01-19,,x86_64
11add88ed03e59d83d67ba13e744aeb6,tirrip,2023-07-07,,x86_64
f2d569bd67cfac16c22b129b7248acdb,bundlore,2023-08-27,,x86_64
d35b72ee8f77ba40ffff36f11154a1ab,SINGLETON,2024-06-30,MissingPlist,x86_64
0a40f40ebc93c843cd86f4fcdbdecc36,gt32supportgeeks,2023-08-29,,x86_64
cb7918bd13118598027b0e101895fa4b,bundlore,2024-04-25,,x86_64
d141b9dfe8ae2a95b4be80be76bd6637,SINGLETON,2024-01-17,,"x86_64, ARM_64"
6f6e557fe363d638f5ed6fc8f9971f85,SINGLETON,2023-02-09,,x86_64
b1d27bb61f787cec372cad47ba96ed33,bundlore,2020-10-31,,x86_64
c3a0c86a3c64181b359d728d4322d2b8,spyrix,2023-01-03,MissingPlist,x86_64
03e1be6dbd1954b2774e5d5e130fb136,rload,2023-12-21,,x86_64
6ed11208df1a78501427ad738287d0b3,bundlore,2023-08-27,,x86_64
ff70bee162bee40820a72d0aa120a8ae,tirrip,2023-06-15,,x86_64
ceb3978823ae7ddc3740f4fb072a3ad8,SINGLETON,2024-01-19,,x86_64
65cadd677ba3dfe068b6bfed3b70745e,puagent,2024-08-31,MissingPlist,x86_64
9c7fd72f80f2cea92ae12511c3dc53e5,bundlore,2023-08-27,,x86_64
c2bd64dad3f68a4130e5c11039edd693,rustdoor,2024-03-07,,"x86_64, ARM_64"
2f7675f572d55d95ebdc37147f0d0565,synataeb,2024-06-19,MissingPlist,x86_64
744f7e5097291b4abf68bdc4133829a1,proxyagent,2024-01-02,,x86_64
dab7aae7dfd9024309a888d5c7cbf936,amos,2024-07-18,,"x86_64, ARM_64"
23d9b6994dca8888732e0d44d88c1c5d,surfbuyer,2023-08-27,,x86_64
254bbcbf00eedf9f0e184af942d8d457,bundlore,2023-08-26,,x86_64
a392210139f8987c6e7a2b98200a97d3,evilquest,2020-10-29,,x86_64
5857ac0b123843adcf4393eff85f9df8,cimpli,2023-08-27,,x86_64
f4dc81d78e2a4921dbad5e10a607da41,amos,2024-07-19,,ARM_64
6ad9fe354e786ed3dec9b457406f7b64,amos,2024-07-23,,x86_64
9ca8a75be057eaeb118b77aa672ff468,mackontrol,2018-02-03,,"x86_32, PPC_32"
b21867d00b5908e4c45dc241f8d40cdd,tirrip,2023-08-28,,x86_64
1405042c3e03d7b91c5212dd1618ecfe,lador,2021-09-21,,x86_64
f3213493e1a0686f146097e999a271f1,tuneupmymac,2022-07-28,MissingPlist,x86_64
6eef67eb7f53b4db9c5fe2d3c536ddae,bundlore,2020-11-14,,x86_64
3c028a54969b5e3a38bfb91dbbff8c03,bundlore,2023-08-27,,x86_64
dd658e05293acedc90bede7b457ebc97,amos,2023-12-14,,x86_64
02f6d707bba79be676a4da6e2fac2ab2,bundlore,2023-08-27,,x86_64
3d0734169ebafd9b5b691925f7be9d0d,tirrip,2024-02-09,,x86_64
14a89f08880aed618b20e0980338c600,realststealer,2023-12-11,,x86_64
a99f93c14cb9dee972b2f405008e2993,installcore,2015-05-07,,x86_64
099bed1fc344530dd56200e1b76a450e,evilquest,2020-09-23,,x86_64
f59a6c8a434e63b2d73ec0fd95ab65b7,blueblood,2020-03-01,,x86_64
0974d33864fc74b062fa12d4f929e7e0,SINGLETON,2024-05-26,,x86_64
9bc8367c0dca18276a759fd2980de16c,bundlore,2023-08-26,,x86_64
00dab26bf2a2cfc590731ad474d271fe,amos,2023-06-19,,ARM_64
bb6499e8c5cc04ff201eab2c77049c7e,bundlore,2020-12-31,,x86_64
41754f0c557a079afa1cf60437b145ff,amos,2024-06-18,,ARM_64
8df47c5bdf75f2c9bd6589837c3f8e84,SINGLETON,2023-07-27,,x86_64
bc02c4799cd11cbfbbe87667bd6d5ac0,SINGLETON,2023-07-19,,x86_64
c0e4c3eda6669c4766ded5c7962737a3,ngrok,2024-08-30,Valid,ARM_64
b41d753a4b61c9fe4486190c3b78e124,tirrip,2017-10-13,,x86_64
483676c982b87cbef64ee44913aff4ef,evilquest,2023-03-16,,x86_64
e7fa9920325aeacee1687d9869726f5b,bundlore,2023-08-27,,x86_64
0fd11b592aadb780b7ad130c30b18471,SINGLETON,2024-02-04,,x86_64
3a630e80c22dd12e11bcba327a34c868,amos,2024-04-29,,ARM_64
d6c4bd13c3dd0440700a97b3736ba4ce,SINGLETON,2023-08-27,,x86_64
37ff898b988526bdd46e089619554884,synataeb,2023-08-27,,x86_64
1fb589a7a702972d97b94a8172fff0cf,SINGLETON,2024-05-29,,x86_64
cb4f6a4a7b798cfce9c691419cae9066,amos,2023-08-02,,"x86_64, ARM_64"
5c623940044047f286d1ccef677da9e7,amos,2024-02-02,,ARM_64
a4f6fd0883db57c83884f0ea81ab5730,SINGLETON,2024-02-23,,"x86_64, ARM_64"
9dae91293c7b0d30a9319149112947da,lador,2022-09-09,,x86_64
64ed85c7275392b45618fd01e0fe8804,bundlore,2023-08-26,,x86_64
36025f9cc23fc10998405744d293bf3e,ytddown,2017-05-15,MissingPlist,x86_64
fc5e2cd2b7f8a1894e23addd4a877283,evilquest,2020-09-24,,x86_64
331255e31ea8e582f9582e8547ef02aa,bundlore,2023-08-27,,x86_64
d015be24ba8cccc45d96dcca0d54d9dc,lador,2023-04-02,,x86_64
e7226fcd5d229786a02f658dd546977f,bitcoinmin,2021-08-30,,x86_64
3b8c2c4c9355981066a1a1e1399027eb,mackontrol,2018-09-05,,"x86_32, PPC_32"
4bc9bc2a6db842ff216b9b900beb55db,tirrip,2024-02-05,,x86_64
053c19b9aaeaa81e2ebcef313f396823,mackontrol,2018-02-13,,"x86_32, PPC_32"
dc7650bb0ad1ffcd0d102e76b9db4329,genieo,2023-08-27,,x86_64
85be682684ca62f5c847d34b775613cd,amos,2024-08-20,,"x86_64, ARM_64"
f11399077cae1e1ecabec86e64599d4f,SINGLETON,2023-08-28,,x86_64
ca356ad83851ff03862d1e2d134ccb8a,adagent,2024-08-04,MissingPlist,x86_64
e46fd5d70a84ba74a8f92356abd02476,installcore,2014-10-01,,x86_64
b23a03bb6a31859814cd501913cd8cef,bundlore,2023-08-27,,x86_64
8ba5cee0652bf4a6f4c4b1e1fb997066,cimpli,2023-08-27,,x86_64
d79e3d5fa4d55da8d94c59c13ff8397a,amos,2024-02-15,,"x86_64, ARM_64"
41168d9665dec51ca73ab2e7bb7bb9f0,SINGLETON,2023-08-27,,x86_64
688138baa30df9bb1a02731b53fa5409,bundlore,2024-03-02,,x86_64
402f375e8b3d22438caae1eafa30f483,tirrip,2023-12-24,,x86_64
6dde8e9f099dddb79a4f48ddd9fb0e2b,refog,2014-11-03,,"x86_32, PPC_32"
b785a00ca124b56bfa8836282fc14687,synataeb,2022-01-25,,x86_64
8dff3390a1bf6ea42c7a2ece2bea0e59,bundlore,2023-09-02,,x86_64
ef4930ae3c3751211bc36a8469c90e34,amos,2023-09-07,,"x86_64, ARM_64"
22266cd6deee2c08a0e04cc5027186be,amos,2024-05-07,,x86_64
79f61f538534bba7732efef34c079913,tirrip,2023-08-30,,x86_64
e571964be99775ee1f7ed78c0b2315db,extinstall,2020-05-04,,x86_64
e02f20fafdeb41a60c311eca00b9b687,bundlore,2023-07-08,,x86_64
7576d3c23447a628301e0d12482f6ce6,tirrip,2024-01-01,,x86_64
25dc57b369c2647fffe1a491baf947e3,bnodlero,2024-03-01,,x86_32
d53c0c87d22affb229823cf6f3e333eb,xcsset,2021-06-14,,"x86_64, ARM_64"
86574d0c107a8989213de29d10f6afaf,SINGLETON,2023-08-28,,x86_64
45fdc8d99e6f022643d3a525837b1865,amos,2024-08-07,,ARM_64
cd5dd5eb8835e9ae19c8d8f4a829d779,SINGLETON,2023-07-13,Valid,x86_64
ea400284e7e6f7438203400ddfe34ef7,SINGLETON,2020-08-20,,x86_64
3e5f5180b56d57e8f5a3cbcc7d8df8b3,cimpli,2023-12-08,,x86_64
da668a02838431bb5c21efe766203a57,genieo,2020-06-25,Invalid,x86_64
e3fb89087c75dbf02ec68e564c49827d,SINGLETON,2023-08-21,,x86_64
355e1cc58b6a0677908654ebecd9173d,cimpli,2023-08-26,,x86_64
e48f6793a87e30d5e3ccfd93503f5b6b,bundlore,2023-08-27,,x86_64
f3b20d1f448adccb0ec042886466e04a,tirrip,2024-02-25,,x86_64
927c314a5883242a36367f25a7a22733,bitcoinmin,2024-04-30,Valid,x86_64
0181cc37ddf8f4959dde02d02b1e0143,SINGLETON,2022-06-26,,x86_64
ec0366f441b5b9da9b6243d63af1435e,tirrip,2024-02-05,,x86_64
6bd9100cbcce30c2915e6460c5a61b04,SINGLETON,2022-09-05,,ARM_64
4f924ba77e3760177fd0ae1f58b06108,synataeb,2024-01-19,MissingPlist,x86_64
e189672d4eae6275263a6c9d2991fffd,tirrip,2024-02-19,,x86_64
6da81c9900716261f0d5f0dde8ae0a1a,SINGLETON,2024-05-01,,x86_64
9e678f28e2f67e06ed5b44d1b5c5ffe0,tirrip,2023-08-27,,x86_64
03b9ad9c04a914f4f9cf6d48d2f65249,bundlore,2024-02-05,,x86_64
dd312a4672d44db3309aa1b2f819f530,cimpli,2023-08-27,,x86_64
a848f1850ddeb3ed07c4ebeacffe9e87,tirrip,2024-02-09,,x86_64
0eef7ca952a1355ed932803cd724efd0,bundlore,2023-07-03,,x86_64
55e91ce2979e8a82e077e0016f51f909,tirrip,2024-06-04,,x86_64
27c28a447c926d39d124dc50a6df5c23,amos,2024-06-02,,x86_64
e28442366d273e327982a029833906e9,SINGLETON,2021-08-05,,x86_64
4c318c7ae34d3ced04fd64d66ce1ba1d,tirrip,2024-02-04,,x86_64
f6f50c499375b87d2ee66062b541c3db,bundlore,2024-03-31,,x86_64
9f21353fbf78caf8a5cef34c9d068f54,SINGLETON,2023-08-27,,x86_64
57c2fd8cc873764891c1e2c677a225f4,SINGLETON,2022-07-13,,x86_64
